index,p_cluster_0,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,p_cluster_5,p_cluster_6,p_cluster_7,p_cluster_8,p_cluster_9,p_cluster_10,p_cluster_11,p_cluster_12,p_cluster_13,p_cluster_14,p_cluster_15,p_cluster_16,p_cluster_17,p_cluster_18,p_cluster_19,p_cluster_20,p_cluster_21,p_cluster_22,p_cluster_23,p_cluster_24,p_cluster_25,p_cluster_26,p_cluster_27,p_cluster_28,p_cluster_29,p_cluster_30,p_cluster_31,p_cluster_32,p_cluster_33,p_cluster_34,p_cluster_35,p_cluster_36,p_cluster_37,p_cluster_38,p_cluster_39,p_cluster_40,p_cluster_41,p_cluster_42,p_cluster_43,p_cluster_44,p_cluster_45,p_cluster_46,p_cluster_47,p_cluster_48,p_cluster_49
105,3.2555869992882514e-36,0.0,1.3904376347714e-13,0.9999999999998579,0.0,2.4791751936341705e-35,0.0,0.0,0.0,3.496748002136561e-20,0.0,0.0,0.0,1.9918573482573654e-21,0.0,1.2834495662177082e-21,0.0,2.5266969333257766e-81,0.0,0.0,1.1871501731258393e-44,0.0,3.259084411880193e-16,0.0,0.0,0.0,3.0092615239422814e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.897280205265591e-119,0.0,0.0,0.0,0.0,0.0,3.240869786850899e-30,0.0,0.0,0.0,0.0,5.402705454894377e-16,0.0,1.3401738627633128e-75,0.0
106,8.479090666612743e-35,0.0,0.9999357304617699,3.42248240077527e-21,0.0,1.6528199584164052e-38,0.0,0.0,0.0,3.0356539920450293e-13,0.0,0.0,0.0,4.1588790066139166e-16,0.0,6.56721227771223e-10,0.0,1.0464021762861352e-95,0.0,0.0,4.841030500750803e-46,0.0,4.793491650990458e-09,0.0,0.0,0.0,1.7503194351679652e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42122592491082e-122,0.0,0.0,0.0,0.0,0.0,4.455817602828851e-25,0.0,0.0,0.0,0.0,6.426408769332655e-05,0.0,2.0050108162739354e-75,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1.0913118765160008e-33,0.0,0.00023561280063927423,3.09988472226057e-26,0.0,2.986543485658032e-37,0.0,0.0,0.0,0.999764335668791,0.0,0.0,0.0,3.1772399659841033e-18,0.0,5.894047555619663e-13,0.0,1.3192428509346888e-92,0.0,0.0,1.0568100012947613e-47,0.0,6.306366121688082e-11,0.0,0.0,0.0,5.426612259537249e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.888228773511047e-122,0.0,0.0,0.0,0.0,0.0,1.5106875062279724e-31,0.0,0.0,0.0,0.0,5.146691366649861e-08,0.0,1.7422003201489382e-75,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,3.556553892872802e-36,0.0,0.999989037891738,1.8872282270233978e-22,0.0,7.099131517288534e-34,0.0,0.0,0.0,1.2889684324922143e-12,0.0,0.0,0.0,8.582064377044368e-17,0.0,1.7061921851676848e-10,0.0,8.372416958068683e-94,0.0,0.0,1.378638644139898e-48,0.0,8.593176569405443e-09,0.0,0.0,0.0,2.0221843731064098e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.968245445789161e-126,0.0,0.0,0.0,0.0,0.0,5.214993169618146e-29,0.0,0.0,0.0,0.0,1.09533431967415e-05,0.0,3.4345152698999266e-75,0.0
112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,4.4187285237312076e-29,0.0,3.0446158135545806e-16,4.994328006180963e-26,0.0,0.9999999999760689,0.0,0.0,0.0,2.5683052252188523e-18,0.0,0.0,0.0,7.094961186484787e-19,4.647083186251624e-292,6.807943118646611e-19,0.0,1.5509053574277179e-71,0.0,0.0,1.8277478670822505e-35,0.0,2.39230956363546e-11,0.0,0.0,0.0,3.4619128188900896e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456072886110378e-90,0.0,0.0,0.0,0.0,0.0,3.789982762915547e-27,0.0,0.0,0.0,0.0,8.064883766076257e-19,0.0,4.834176806608901e-62,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,7.821046243273462e-48,0.0,0.9999999590435786,3.326108143521931e-33,0.0,1.0617900319588812e-46,0.0,0.0,0.0,2.3826491522851024e-19,0.0,0.0,0.0,1.9339192788733033e-25,0.0,5.363956022022666e-15,0.0,1.828243039962585e-115,0.0,0.0,4.429660046010588e-71,0.0,4.4975526230241215e-19,0.0,0.0,0.0,3.0090823924697984e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1634008269641764e-161,0.0,0.0,0.0,0.0,0.0,3.175033680129168e-36,0.0,0.0,0.0,0.0,4.0956411693287595e-08,0.0,1.7515051436524917e-95,0.0
116,4.164196316291537e-50,0.0,3.571041481754189e-27,5.551144384059298e-45,0.0,3.0756871941670273e-52,0.0,0.0,0.0,3.3835491350339905e-34,0.0,0.0,0.0,8.398258189989197e-36,0.0,4.1983972656218804e-32,0.0,1.0,0.0,0.0,4.354280001090931e-53,0.0,3.7178006041975894e-30,0.0,0.0,0.0,6.240997614393441e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29304336455019e-126,0.0,0.0,0.0,0.0,0.0,6.9919923190167915e-46,0.0,0.0,0.0,0.0,5.291352968251503e-31,0.0,1.0571421591516775e-83,0.0
117,4.0618822827114936e-38,0.0,3.870791455827429e-30,1.003291675762383e-35,0.0,1.0734614369995892e-37,0.0,0.0,0.0,2.87229855791322e-29,0.0,0.0,0.0,2.252725296768801e-30,1.7652855338934852e-256,2.2162063966855127e-29,0.0,3.5845034498544044e-70,0.0,0.0,1.0,0.0,8.70952217990118e-23,0.0,0.0,0.0,1.7127015533495948e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1384571403871768e-90,0.0,0.0,0.0,0.0,0.0,2.2872742669823996e-38,0.0,0.0,0.0,0.0,3.93098339505066e-30,0.0,1.1768531905268048e-66,0.0
118,7.307088589400827e-37,0.0,0.999975444715619,3.1751097910478162e-24,0.0,9.2582920514235e-36,0.0,0.0,0.0,3.228629768783441e-12,0.0,0.0,0.0,3.750787892496378e-18,0.0,5.564826594316981e-11,0.0,3.090692882387917e-96,0.0,0.0,1.0515345941256558e-48,0.0,2.2875644964568312e-11,0.0,0.0,0.0,1.0500799990764338e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513268888309285e-130,0.0,0.0,0.0,0.0,0.0,2.2621349760819448e-27,0.0,0.0,0.0,0.0,2.455520260341064e-05,0.0,6.824484570272566e-81,0.0
119,8.429734813169338e-33,0.0,8.432337461972026e-17,6.222753786305932e-29,0.0,2.188884862181411e-31,0.0,0.0,0.0,9.666143344944644e-22,0.0,0.0,0.0,3.331417365579247e-26,5.318043045445518e-301,1.0768969983966541e-19,0.0,1.0405172440414195e-77,0.0,0.0,2.5235394726402925e-35,0.0,1.3419757300928243e-13,0.0,0.0,0.0,1.573634866152953e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2203462759689662e-114,0.0,0.0,0.0,0.0,0.0,0.9999999999998579,0.0,0.0,0.0,0.0,6.155086201891731e-20,0.0,6.753474874838388e-67,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4.5774799949473507e-29,0.0,0.9999891630052972,6.515387959455016e-23,0.0,3.9235158874015726e-23,0.0,0.0,0.0,2.2141687463072764e-10,0.0,0.0,0.0,1.7759707997467387e-16,0.0,2.1969460677625935e-08,0.0,3.6838032579606772e-78,0.0,0.0,2.8254162428910327e-38,0.0,5.063844133687844e-07,0.0,0.0,0.0,1.5712187534727442e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.239901823458178e-114,0.0,0.0,0.0,0.0,0.0,3.914250989595834e-20,0.0,0.0,0.0,0.0,1.030841942222794e-05,0.0,8.742124514212407e-68,0.0
123,4.718488482234509e-38,0.0,0.9999997111099637,3.0054008873439806e-28,0.0,8.828108236635511e-39,0.0,0.0,0.0,2.658446986562723e-16,0.0,0.0,0.0,9.745508326797478e-22,0.0,2.267835902508874e-12,0.0,5.021665640430992e-101,0.0,0.0,2.306485559529006e-59,0.0,3.515463275294002e-14,0.0,0.0,0.0,2.172282644569343e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.657884803254715e-144,0.0,0.0,0.0,0.0,0.0,2.766532920053311e-29,0.0,0.0,0.0,0.0,2.888877457277142e-07,0.0,2.7174251825500768e-83,0.0
124,2.2336080718001888e-34,0.0,0.9999862691178921,1.710741153482216e-19,0.0,2.7584745852708297e-27,0.0,0.0,0.0,5.644357172486666e-12,0.0,0.0,0.0,9.609464151072086e-17,0.0,9.407540431665585e-09,0.0,6.397583103058732e-86,0.0,0.0,7.26295890755611e-43,0.0,1.7040539196157308e-09,0.0,0.0,0.0,9.594252482075268e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8495385672990447e-123,0.0,0.0,0.0,0.0,0.0,1.2518956084965122e-24,0.0,0.0,0.0,0.0,1.3719764880063543e-05,0.0,5.171582791671967e-71,0.0
125,4.877919634959524e-44,0.0,0.9999998149672991,4.842393939775091e-30,0.0,1.0652140806386829e-41,0.0,0.0,0.0,2.983041670497248e-16,0.0,0.0,0.0,3.210777016320959e-23,0.0,9.813564785070607e-12,0.0,4.6690961019113316e-113,0.0,0.0,5.330472177783466e-63,0.0,2.092999702272315e-17,0.0,0.0,0.0,7.5006004200523e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360425192148024e-148,0.0,0.0,0.0,0.0,0.0,2.892068467512756e-34,0.0,0.0,0.0,0.0,1.850228756096366e-07,0.0,6.0232291485344575e-89,0.0
126,3.706944452258682e-45,0.0,0.9999992555054789,2.1982314021775527e-30,0.0,6.750591274444011e-42,0.0,0.0,0.0,3.0972661662586625e-17,0.0,0.0,0.0,1.3148473243010065e-20,0.0,3.4442339788470086e-13,0.0,1.2684908929691337e-108,0.0,0.0,2.506267955555846e-64,0.0,1.3055059914842896e-15,0.0,0.0,0.0,7.565524427167434e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1907036269684737e-147,0.0,0.0,0.0,0.0,0.0,2.5375061334761408e-33,0.0,0.0,0.0,0.0,7.444941798055784e-07,0.0,1.721313910951871e-89,0.0
127,5.047069559218214e-35,0.0,0.9999990488185494,3.0728505509456386e-28,0.0,5.903236812099672e-34,0.0,0.0,0.0,6.893276528014064e-14,0.0,0.0,0.0,1.4318181787899216e-17,0.0,3.933746738691396e-12,0.0,4.703355344399603e-91,0.0,0.0,1.2711236101930296e-55,0.0,8.896362179290771e-13,0.0,0.0,0.0,7.480056170585996e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425068988155689e-135,0.0,0.0,0.0,0.0,0.0,1.0885413550413003e-25,0.0,0.0,0.0,0.0,9.511765548810358e-07,0.0,1.1499962323677034e-79,0.0
128,7.596594768582418e-26,0.0,0.9996259748931164,1.924086940178977e-19,0.0,6.623440361131119e-26,0.0,0.0,0.0,3.5146542092108916e-09,0.0,0.0,0.0,4.0271718196768443e-16,0.0,1.2105971188792105e-09,0.0,6.387945999704102e-76,0.0,0.0,1.0617681152714358e-34,0.0,6.534121641817784e-05,0.0,0.0,0.0,2.661713991478622e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436683345152734e-109,0.0,0.0,0.0,0.0,0.0,1.3442296410648015e-23,0.0,0.0,0.0,0.0,0.0003086791652080384,0.0,2.141540038551487e-63,0.0
129,1.3530747841108831e-24,0.0,0.9999297652890623,2.8881485260097677e-15,0.0,1.1134661293193488e-20,0.0,0.0,0.0,8.638011251885271e-08,0.0,0.0,0.0,6.605019977591019e-12,4.3890249685166e-311,2.344392311173127e-06,0.0,2.246248008187739e-72,0.0,0.0,1.334682209698117e-28,0.0,4.228762612040727e-05,0.0,0.0,0.0,1.1200194163097452e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5401159874838033e-106,0.0,0.0,0.0,0.0,0.0,1.63764990032072e-17,0.0,0.0,0.0,0.0,2.5516305764606215e-05,0.0,3.1654770795687963e-60,0.0
130,1.0548916162190386e-36,0.0,2.0831067945217127e-08,0.9999999791682515,0.0,1.046172715860283e-39,0.0,0.0,0.0,2.0462586606380736e-17,0.0,0.0,0.0,2.8261357428114363e-22,0.0,2.246132446148656e-15,0.0,2.943200168860103e-93,0.0,0.0,1.98016773837328e-49,0.0,1.6624695472410487e-16,0.0,0.0,0.0,1.5044081288444478e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9635269056312864e-124,0.0,0.0,0.0,0.0,0.0,1.7850979022893927e-32,0.0,0.0,0.0,0.0,6.549742399740587e-13,0.0,5.966580069814295e-79,0.0
131,5.053218613461277e-42,0.0,0.9999999350920937,9.839232267929277e-29,0.0,2.7512427214866763e-42,0.0,0.0,0.0,9.671031788182328e-16,0.0,0.0,0.0,1.1037634966876164e-22,0.0,9.064824536197692e-13,0.0,1.763349551730665e-108,0.0,0.0,9.746893901321332e-64,0.0,5.873560925031474e-16,0.0,0.0,0.0,2.6419376690797067e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0374074135326883e-151,0.0,0.0,0.0,0.0,0.0,1.3377065483612422e-35,0.0,0.0,0.0,0.0,6.490701560016755e-08,0.0,2.1988723559397118e-88,0.0
132,1.327781912292233e-41,0.0,0.9999993126455227,3.7545455298981292e-28,0.0,9.56839903555808e-38,0.0,0.0,0.0,1.0449285576824046e-14,0.0,0.0,0.0,1.6572258190546143e-22,0.0,4.892216318553073e-12,0.0,1.947901919197771e-102,0.0,0.0,7.711961809584607e-61,0.0,1.1786296000653767e-15,0.0,0.0,0.0,7.954225648677553e-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4453206985543682e-142,0.0,0.0,0.0,0.0,0.0,5.6705316230625355e-28,0.0,0.0,0.0,0.0,6.873495980208285e-07,0.0,1.0441170989665766e-86,0.0
133,1.1481144491830408e-29,0.0,0.9994565621757812,3.2889085733024288e-21,0.0,4.686993867136382e-30,0.0,0.0,0.0,1.079468219891477e-09,0.0,0.0,0.0,3.7631650933070946e-16,0.0,5.40064544829566e-09,0.0,2.117026448893902e-88,0.0,0.0,2.509477073154575e-47,0.0,2.1691247256518512e-11,0.0,0.0,0.0,1.2511586585320739e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102134066552526e-129,0.0,0.0,0.0,0.0,0.0,1.5131892755060732e-29,0.0,0.0,0.0,0.0,0.0005434313223901433,0.0,3.890784121041602e-77,0.0
134,4.23538186610906e-39,0.0,0.9999999042966056,4.419345057552394e-27,0.0,1.6874484345738277e-38,0.0,0.0,0.0,1.0425207496272711e-16,0.0,0.0,0.0,1.128780059745519e-19,0.0,1.6488406296982304e-12,0.0,1.9685704842790154e-103,0.0,0.0,4.910198812821389e-56,0.0,6.588990865439897e-14,0.0,0.0,0.0,5.277561395748226e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4023045949088315e-140,0.0,0.0,0.0,0.0,0.0,2.9317458119181473e-36,0.0,0.0,0.0,0.0,9.570170057844819e-08,0.0,1.6393495917930234e-83,0.0
135,1.4734796738544295e-29,0.0,0.999954895414164,2.5794845378899607e-20,0.0,2.851742714113763e-31,0.0,0.0,0.0,1.6647284400744142e-09,0.0,0.0,0.0,3.6260205011851434e-09,0.0,3.7157951975019506e-07,0.0,2.8423553744894155e-81,0.0,0.0,3.473674656750998e-40,0.0,1.1170122310659742e-06,0.0,0.0,0.0,6.566235352211496e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785452226077594e-117,0.0,0.0,0.0,0.0,0.0,5.9742924286896125e-21,0.0,0.0,0.0,0.0,4.3610703349138254e-05,0.0,1.6624164828751707e-67,0.0
136,2.9973918909116703e-19,0.0,1.3590115838134654e-11,2.0066014911251975e-18,0.0,1.720499302405986e-19,0.0,0.0,0.0,7.730074261500732e-11,0.0,0.0,0.0,4.434148640757597e-16,2.8135903296299946e-250,5.352835591836998e-14,0.0,2.4787077673266506e-47,0.0,0.0,4.594716698609555e-22,0.0,0.9999999999089937,0.0,0.0,0.0,7.180045757958634e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7713478343318947e-86,0.0,0.0,0.0,0.0,0.0,3.253721692072325e-19,0.0,0.0,0.0,0.0,6.381592197506119e-14,0.0,1.5382369136753296e-51,0.0
137,1.6505147615370915e-45,0.0,0.9999996920727104,1.2870304896238659e-31,0.0,1.6750718829392125e-44,0.0,0.0,0.0,8.455615188394106e-19,0.0,0.0,0.0,2.829229152127708e-22,0.0,4.320538387619875e-15,0.0,2.756880590720605e-113,0.0,0.0,2.425680240513093e-66,0.0,2.7009392578334093e-17,0.0,0.0,0.0,2.6459767710468377e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.989045146638545e-155,0.0,0.0,0.0,0.0,0.0,3.679973902098083e-33,0.0,0.0,0.0,0.0,3.079272713663222e-07,0.0,6.575817817493929e-93,0.0
138,1.4221142732219424e-46,0.0,0.9999998521551101,1.321424823498425e-31,0.0,2.6223958631634953e-46,0.0,0.0,0.0,2.59930157467822e-18,0.0,0.0,0.0,1.572509639751615e-24,0.0,1.3392061755923345e-14,0.0,1.4575491122775146e-117,0.0,0.0,1.2518342935406886e-68,0.0,1.41658994202427e-18,0.0,0.0,0.0,8.563338410273483e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855998092085601e-155,0.0,0.0,0.0,0.0,0.0,1.4998302409727558e-36,0.0,0.0,0.0,0.0,1.478448829312179e-07,0.0,1.421153905301606e-94,0.0
139,1.75931224766211e-31,0.0,1.9893379277968072e-05,6.215905326005635e-24,0.0,2.218419604705629e-30,0.0,0.0,0.0,6.295629951280727e-12,0.0,0.0,0.0,2.1440543555211496e-14,2.4e-322,0.9999799466681494,0.0,3.462400565652797e-69,0.0,0.0,2.2512798745699426e-41,0.0,1.3487316686513866e-07,0.0,0.0,0.0,1.1076614556981218e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6846374474952273e-110,0.0,0.0,0.0,0.0,0.0,7.403584275618679e-23,0.0,0.0,0.0,0.0,2.5073063058397772e-08,0.0,1.7040621349250703e-66,0.0
140,3.945313145400446e-22,0.0,0.0003053683748944513,1.9872801588573328e-16,0.0,8.727287803925304e-23,0.0,0.0,0.0,1.372942858224568e-08,0.0,0.0,0.0,1.1755689950525301e-14,7.1465175e-316,2.3547475601090508e-09,0.0,3.1616927926609346e-68,0.0,0.0,7.750208606739669e-25,0.0,0.9996943598205282,0.0,0.0,0.0,4.1563421100154965e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9639292301112924e-94,0.0,0.0,0.0,0.0,0.0,1.3326937386504054e-20,0.0,0.0,0.0,0.0,2.5572039906289096e-07,0.0,7.932343367931506e-61,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,8.816717771871392e-33,0.0,4.149007401721662e-21,4.0602621172495e-28,0.0,1.268603647933505e-30,0.0,0.0,0.0,3.080600850199436e-20,0.0,0.0,0.0,2.931160525252814e-22,1.2590207062273655e-280,1.4893169955902057e-21,0.0,8.702154079006792e-63,0.0,0.0,1.0,0.0,3.165027375822926e-16,0.0,0.0,0.0,8.22283129677405e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534859172128861e-90,0.0,0.0,0.0,0.0,0.0,1.5249832799174916e-31,0.0,0.0,0.0,0.0,1.6056585591162943e-21,0.0,4.048484216073472e-66,0.0
143,4.623553719028984e-28,0.0,4.2285222710013143e-05,9.987621021420172e-22,0.0,0.9999576843222755,0.0,0.0,0.0,1.1109149305578098e-11,0.0,0.0,0.0,5.2653232558934695e-12,0.0,1.0642164252760504e-11,0.0,3.041454106057402e-86,0.0,0.0,1.8134434995626326e-40,0.0,1.0479062307853298e-08,0.0,0.0,0.0,1.4726085940278625e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.502176641976634e-112,0.0,0.0,0.0,0.0,0.0,9.47048661186445e-28,0.0,0.0,0.0,0.0,1.9948950733776522e-08,0.0,1.3557236201934713e-69,0.0
144,1.1220092766134647e-35,0.0,0.9999988951166607,2.1789988232928758e-24,0.0,5.181708686511795e-40,0.0,0.0,0.0,5.198986861395356e-15,0.0,0.0,0.0,6.581558457952021e-17,0.0,1.961208008219377e-11,0.0,5.615268738458093e-95,0.0,0.0,2.0056617404919242e-50,0.0,2.8963202095144595e-11,0.0,0.0,0.0,2.4340439714735706e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716374710361388e-124,0.0,0.0,0.0,0.0,0.0,2.6765065821981807e-25,0.0,0.0,0.0,0.0,1.104834776658798e-06,0.0,1.509947226872096e-78,0.0
145,6.22088462016865e-33,0.0,0.9999985065453313,1.6524324762922028e-23,0.0,6.283544713810317e-36,0.0,0.0,0.0,1.4056865096224733e-14,0.0,0.0,0.0,7.188756904868083e-18,0.0,3.5137124119810594e-12,0.0,5.440172829467042e-96,0.0,0.0,7.680619437749705e-51,0.0,5.156639733501106e-13,0.0,0.0,0.0,3.843118621312901e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082646371871572e-130,0.0,0.0,0.0,0.0,0.0,1.1825894255497404e-28,0.0,0.0,0.0,0.0,1.4934506357198818e-06,0.0,2.3283773899856806e-77,0.0
146,3.5886217292474267e-29,0.0,0.998721308020367,9.866409911734573e-22,0.0,3.659633873603942e-27,0.0,0.0,0.0,3.104122562335655e-11,0.0,0.0,0.0,1.7570239408305875e-09,0.0,5.062117886435455e-09,0.0,7.486125582669318e-82,0.0,0.0,3.5656346891892556e-40,0.0,2.7127649223468408e-05,0.0,0.0,0.0,2.1206884654960652e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0960173612202953e-118,0.0,0.0,0.0,0.0,0.0,3.6694040764078153e-22,0.0,0.0,0.0,0.0,0.0012515574802407254,0.0,4.545339713723209e-71,0.0
147,4.36661994573334e-25,0.0,5.2338377627072625e-06,8.760762451608273e-18,0.0,1.044205307735868e-24,0.0,0.0,0.0,1.4852562270134666e-10,0.0,0.0,0.0,1.1132620563180423e-13,2.5992776111035054e-298,1.2742407484721879e-09,0.0,6.966335238234426e-68,0.0,0.0,9.276872538185091e-34,0.0,9.136280519071793e-06,0.0,0.0,0.0,2.3457584283604395e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7464397429002885e-95,0.0,0.0,0.0,0.0,0.0,2.8207706435712406e-22,0.0,0.0,0.0,0.0,0.999985628458846,0.0,4.431602594258801e-61,0.0
148,4.8797950009401116e-42,0.0,0.9999996277113166,8.178975528211606e-30,0.0,4.3037970843966556e-41,0.0,0.0,0.0,9.299679842243441e-17,0.0,0.0,0.0,5.160036589958555e-21,0.0,1.1730360383414698e-12,0.0,2.9998811954336945e-104,0.0,0.0,4.0805411460090934e-61,0.0,3.78401855236063e-15,0.0,0.0,0.0,1.0768149861900713e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1455152474430401e-147,0.0,0.0,0.0,0.0,0.0,9.144597177995156e-35,0.0,0.0,0.0,0.0,3.7228750139468595e-07,0.0,5.2475013086022394e-86,0.0
149,1.1094251325148291e-41,0.0,0.9999975436977633,1.683430567282264e-29,0.0,9.699379158078894e-44,0.0,0.0,0.0,2.6006426300379513e-17,0.0,0.0,0.0,4.8937708190460594e-24,0.0,3.1748849871825884e-13,0.0,2.0700006381709088e-107,0.0,0.0,9.910023227042089e-63,0.0,1.693463259193169e-16,0.0,0.0,0.0,6.970781447127632e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8927827224389607e-142,0.0,0.0,0.0,0.0,0.0,1.1445866372205519e-34,0.0,0.0,0.0,0.0,2.456301924210515e-06,0.0,5.39777065276756e-88,0.0
150,1.86818342599316e-34,0.0,0.9999933688459797,1.7936843392210708e-25,0.0,1.9175640506036252e-35,0.0,0.0,0.0,9.780144148197097e-16,0.0,0.0,0.0,1.3739891855251333e-19,0.0,2.6244803781698988e-08,0.0,2.3900060356506646e-91,0.0,0.0,3.827918491916137e-53,0.0,1.9362355045728958e-10,0.0,0.0,0.0,2.5824282528337234e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7931839352303037e-124,0.0,0.0,0.0,0.0,0.0,9.57003881399269e-27,0.0,0.0,0.0,0.0,6.604715596164794e-06,0.0,8.139669407190521e-77,0.0
